,diames,diasemana,mestexto,año,valor
2016-07-04,4,martes,julio,2023,9588.4
2016-07-05,5,miércoles,julio,2023,9486.3
2016-07-06,6,jueves,julio,2023,9285.0
2016-07-07,7,viernes,julio,2023,9248.8
2016-07-08,10,lunes,julio,2023,9252.9
2016-07-09,11,martes,julio,2023,9331.1
2016-07-10,12,miércoles,julio,2023,9453.7
2016-07-11,13,jueves,julio,2023,9478.7
2016-07-12,14,viernes,julio,2023,9438.3
2016-07-13,17,lunes,julio,2023,9438.0
2016-07-14,18,martes,julio,2023,9455.7
2016-07-15,19,miércoles,julio,2023,9451.8
2016-07-16,20,jueves,julio,2023,9519.6
2016-07-17,21,viernes,julio,2023,9571.5
2016-07-18,24,lunes,julio,2023,9543.5
2016-07-19,25,martes,julio,2023,9519.2
2016-07-20,26,miércoles,julio,2023,9600.5
2016-07-21,27,jueves,julio,2023,9694.7
2016-07-22,28,viernes,julio,2023,9685.1
2016-07-23,31,lunes,julio,2023,9641.5
2016-07-24,1,martes,agosto,2023,9502.9
2016-07-25,2,miércoles,agosto,2023,9328.7
2016-07-26,3,jueves,agosto,2023,9307.1
2016-07-27,4,viernes,agosto,2023,9368.4
2016-07-28,7,lunes,agosto,2023,9358.6
2016-07-29,8,martes,agosto,2023,9301.8
2016-07-30,9,miércoles,agosto,2023,9354.4
2016-07-31,10,jueves,agosto,2023,9502.2
2016-08-01,11,viernes,agosto,2023,9434.3
2016-08-02,14,lunes,agosto,2023,9429.6
2016-08-03,15,martes,agosto,2023,9347.5
2016-08-04,16,miércoles,agosto,2023,9350.5
2016-08-05,17,jueves,agosto,2023,9278.0
2016-08-06,18,viernes,agosto,2023,9267.7
2016-08-07,21,lunes,agosto,2023,9262.8
2016-08-08,22,martes,agosto,2023,9314.0
2016-08-09,23,miércoles,agosto,2023,9315.6
2016-08-10,24,jueves,agosto,2023,9324.7
2016-08-11,25,viernes,agosto,2023,9338.9
2016-08-12,28,lunes,agosto,2023,9490.1
2016-08-13,29,martes,agosto,2023,9581.2
2016-08-14,30,miércoles,agosto,2023,9551.1
2016-08-15,31,jueves,agosto,2023,9505.9
2016-08-16,1,viernes,septiembre,2023,9449.6
2016-08-17,4,lunes,septiembre,2023,9416.3
2016-08-18,5,martes,septiembre,2023,9392.0
2016-08-19,6,miércoles,septiembre,2023,9314.4
2016-08-20,7,jueves,septiembre,2023,9310.0
2016-08-21,8,viernes,septiembre,2023,9364.6
2016-08-22,11,lunes,septiembre,2023,9435.2
2016-08-23,12,martes,septiembre,2023,9455.4
2016-08-24,13,miércoles,septiembre,2023,9424.1
2016-08-25,14,jueves,septiembre,2023,9549.0
2016-08-26,15,viernes,septiembre,2023,9549.7
2016-08-27,18,lunes,septiembre,2023,9482.1
2016-08-28,19,martes,septiembre,2023,9527.2
2016-08-29,20,miércoles,septiembre,2023,9645.8
2016-08-30,21,jueves,septiembre,2023,9548.9
2016-08-31,22,viernes,septiembre,2023,9502.0
2016-09-01,25,lunes,septiembre,2023,9386.0
2016-09-02,26,martes,septiembre,2023,9366.9
2016-09-03,27,miércoles,septiembre,2023,9331.9
2016-09-04,28,jueves,septiembre,2023,9426.8
2016-09-05,29,viernes,septiembre,2023,9428.0
2016-09-06,2,lunes,octubre,2023,9319.0
2016-09-07,3,martes,octubre,2023,9165.5
2016-09-08,4,miércoles,octubre,2023,9102.9
2016-09-09,5,jueves,octubre,2023,9157.7
2016-09-10,6,viernes,octubre,2023,9235.8
2016-09-11,9,lunes,octubre,2023,9151.3
2016-09-12,10,martes,octubre,2023,9352.1
2016-09-13,11,miércoles,octubre,2023,9360.4
2016-09-14,12,jueves,octubre,2023,9336.0
2016-09-15,13,viernes,octubre,2023,9232.9
2016-09-16,16,lunes,octubre,2023,9287.1
2016-09-17,17,martes,octubre,2023,9298.5
2016-09-18,18,miércoles,octubre,2023,9212.7
2016-09-19,19,jueves,octubre,2023,9146.8
2016-09-20,20,viernes,octubre,2023,9029.1
2016-09-21,23,lunes,octubre,2023,8995.5
2016-09-22,24,martes,octubre,2023,8975.8
2016-09-23,25,miércoles,octubre,2023,8984.8
2016-09-24,26,jueves,octubre,2023,8962.8
2016-09-25,27,viernes,octubre,2023,8918.3
2016-09-26,30,lunes,octubre,2023,9013.9
2016-09-27,31,martes,octubre,2023,9017.3
2016-09-28,1,miércoles,noviembre,2023,9075.0
2016-09-29,2,jueves,noviembre,2023,9260.4
2016-09-30,3,viernes,noviembre,2023,9293.9
2016-10-01,6,lunes,noviembre,2023,9241.5
2016-10-02,7,martes,noviembre,2023,9235.9
2016-10-03,8,miércoles,noviembre,2023,9283.8
2016-10-04,9,jueves,noviembre,2023,9405.2
2016-10-05,10,viernes,noviembre,2023,9371.7
2016-10-06,13,lunes,noviembre,2023,9461.7
2016-10-07,14,martes,noviembre,2023,9623.3
2016-10-08,15,miércoles,noviembre,2023,9640.7
2016-10-09,16,jueves,noviembre,2023,9667.4
2016-10-10,17,viernes,noviembre,2023,9761.4
2016-10-11,20,lunes,noviembre,2023,9839.0
2016-10-12,21,martes,noviembre,2023,9827.5
2016-10-13,22,miércoles,noviembre,2023,9887.4
2016-10-14,23,jueves,noviembre,2023,9905.5
2016-10-15,24,viernes,noviembre,2023,9939.0
2016-10-16,27,lunes,noviembre,2023,9936.1
2016-10-17,28,martes,noviembre,2023,10003.4
2016-10-18,29,miércoles,noviembre,2023,10062.6
2016-10-19,30,jueves,noviembre,2023,10058.2
2016-10-20,1,viernes,diciembre,2023,10140.8
2016-10-21,4,lunes,diciembre,2023,10178.3
2016-10-22,5,martes,diciembre,2023,10238.4
2016-10-23,6,miércoles,diciembre,2023,10258.1
2016-10-24,7,jueves,diciembre,2023,10146.0
2016-10-25,8,viernes,diciembre,2023,10223.4
2016-10-26,11,lunes,diciembre,2023,10198.0
2016-10-27,12,martes,diciembre,2023,10118.7
2016-10-28,13,miércoles,diciembre,2023,10096.1
2016-10-29,14,jueves,diciembre,2023,10171.7
2016-10-30,15,viernes,diciembre,2023,10095.6
2016-10-31,18,lunes,diciembre,2023,10054.9
2016-11-01,19,martes,diciembre,2023,10106.7
2016-11-02,20,miércoles,diciembre,2023,10101.0
2016-11-03,21,jueves,diciembre,2023,10104.3
2016-11-04,22,viernes,diciembre,2023,10111.9
2016-11-07,27,miércoles,diciembre,2023,10121.8
2016-11-08,28,jueves,diciembre,2023,10086.2
2016-11-09,29,viernes,diciembre,2023,10102.1
2016-11-11,2,martes,enero,2024,10182.1
2016-11-12,3,miércoles,enero,2024,10053.4
2016-11-13,4,jueves,enero,2024,10182.4
2016-11-14,5,viernes,enero,2024,10164.5
2016-11-15,8,lunes,enero,2024,10209.0
2016-11-16,9,martes,enero,2024,10060.3
2016-11-17,10,miércoles,enero,2024,10067.1
2016-11-18,11,jueves,enero,2024,10004.9
2016-11-19,12,viernes,enero,2024,10094.8
2016-11-20,15,lunes,enero,2024,10076.9
2016-11-21,16,martes,enero,2024,9994.1
2016-11-22,17,miércoles,enero,2024,9867.8
2016-11-23,18,jueves,enero,2024,9880.3
2016-11-24,19,viernes,enero,2024,9858.3
2016-11-25,22,lunes,enero,2024,9968.1
2016-11-26,23,martes,enero,2024,9859.2
2016-11-27,24,miércoles,enero,2024,9974.0
2016-11-28,25,jueves,enero,2024,9916.6
2016-11-29,26,viernes,enero,2024,9936.6
2016-11-30,29,lunes,enero,2024,9890.3
2016-12-01,30,martes,enero,2024,10039.3
2016-12-02,31,miércoles,enero,2024,10077.7
2016-12-03,1,jueves,febrero,2024,10014.0
2016-12-04,2,viernes,febrero,2024,10062.5
2016-12-05,5,lunes,febrero,2024,9941.3
2016-12-06,6,martes,febrero,2024,10003.0
2016-12-07,7,miércoles,febrero,2024,9888.2
2016-12-08,8,jueves,febrero,2024,9905.4
2016-12-09,9,viernes,febrero,2024,9896.6
2016-12-10,12,lunes,febrero,2024,9984.7
2016-12-11,13,martes,febrero,2024,9925.4
2016-12-12,14,miércoles,febrero,2024,9916.6
2016-12-13,15,jueves,febrero,2024,9927.3
2016-12-14,16,viernes,febrero,2024,9886.4
2016-12-15,19,lunes,febrero,2024,9944.8
2016-12-16,20,martes,febrero,2024,10038.2
2016-12-17,21,miércoles,febrero,2024,10107.2
2016-12-18,22,jueves,febrero,2024,10138.9
2016-12-19,23,viernes,febrero,2024,10130.6
2016-12-20,26,lunes,febrero,2024,10138.4
2016-12-21,27,martes,febrero,2024,10113.8
2016-12-22,28,miércoles,febrero,2024,10068.6
2016-12-23,29,jueves,febrero,2024,10001.3
2016-12-24,1,viernes,marzo,2024,10064.7
2016-12-25,4,lunes,marzo,2024,10069.8
2016-12-26,5,martes,marzo,2024,10117.1
2016-12-27,6,miércoles,marzo,2024,10197.2
2016-12-28,7,jueves,marzo,2024,10319.6
2016-12-29,8,viernes,marzo,2024,10305.7
2016-12-30,11,lunes,marzo,2024,10325.7
2016-12-31,12,martes,marzo,2024,10388.9
2017-01-01,13,miércoles,marzo,2024,10560.5
2017-01-02,14,jueves,marzo,2024,10490.5
2017-01-03,15,viernes,marzo,2024,10597.9
2017-01-04,18,lunes,marzo,2024,10596.7
2017-01-05,19,martes,marzo,2024,10701.4
2017-01-06,20,miércoles,marzo,2024,10752.5
2017-01-07,21,jueves,marzo,2024,10867.5
2017-01-08,22,viernes,marzo,2024,10943.2
2017-01-09,25,lunes,marzo,2024,10952.2
2017-01-10,26,martes,marzo,2024,10991.5
2017-01-11,27,miércoles,marzo,2024,11111.3
2017-01-12,28,jueves,marzo,2024,11074.6
2017-01-15,2,martes,abril,2024,10975.6
2017-01-16,3,miércoles,abril,2024,11032.3
2017-01-17,4,jueves,abril,2024,11090.9
2017-01-18,5,viernes,abril,2024,10916.0
2017-01-19,8,lunes,abril,2024,10911.8
2017-01-20,9,martes,abril,2024,10816.0
2017-01-21,10,miércoles,abril,2024,10775.0
2017-01-22,11,jueves,abril,2024,10649.8
2017-01-23,12,viernes,abril,2024,10686.0
2017-01-24,15,lunes,abril,2024,10687.2
2017-01-25,16,martes,abril,2024,10526.9
2017-01-26,17,miércoles,abril,2024,10633.9
2017-01-27,18,jueves,abril,2024,10765.0
2017-01-28,19,viernes,abril,2024,10729.5
2017-01-29,22,lunes,abril,2024,10890.2
2017-01-30,23,martes,abril,2024,11075.4
2017-01-31,24,miércoles,abril,2024,11027.8
2017-02-01,25,jueves,abril,2024,10983.7
2017-02-02,26,viernes,abril,2024,11154.6
2017-02-03,29,lunes,abril,2024,11100.8
2017-02-04,30,martes,abril,2024,10854.4
2017-02-06,2,jueves,mayo,2024,10872.0
2017-02-07,3,viernes,mayo,2024,10854.7
2017-02-08,6,lunes,mayo,2024,10917.5
2017-02-09,7,martes,mayo,2024,11080.9
2017-02-10,8,miércoles,mayo,2024,11153.0
2017-02-11,9,jueves,mayo,2024,11050.1
2017-02-12,10,viernes,mayo,2024,11105.5
2017-02-13,13,lunes,mayo,2024,11152.0
2017-02-14,14,martes,mayo,2024,11239.3
2017-02-15,15,miércoles,mayo,2024,11362.8
2017-02-16,16,jueves,mayo,2024,11299.3
2017-02-17,17,viernes,mayo,2024,11327.7
2017-02-18,20,lunes,mayo,2024,11339.5
2017-02-19,21,martes,mayo,2024,11334.9
2017-02-20,22,miércoles,mayo,2024,11329.0
2017-02-21,23,jueves,mayo,2024,11311.1
2017-02-22,24,viernes,mayo,2024,11246.0
2017-02-23,27,lunes,mayo,2024,11325.5
2017-02-24,28,martes,mayo,2024,11276.0
2017-02-25,29,miércoles,mayo,2024,11145.1
2017-02-26,30,jueves,mayo,2024,11338.2
2017-02-27,31,viernes,mayo,2024,11322.0
2017-02-28,3,lunes,junio,2024,11397.2
2017-03-01,4,martes,junio,2024,11286.4
2017-03-02,5,miércoles,junio,2024,11353.1
2017-03-03,6,jueves,junio,2024,11444.0
2017-03-04,7,viernes,junio,2024,11404.9
2017-03-05,10,lunes,junio,2024,11357.2
2017-03-06,11,martes,junio,2024,11175.5
2017-03-07,12,miércoles,junio,2024,11245.4
2017-03-08,13,jueves,junio,2024,11066.1
2017-03-09,14,viernes,junio,2024,10992.3
2017-03-10,17,lunes,junio,2024,10959.5
2017-03-11,18,martes,junio,2024,11067.7
2017-03-12,19,miércoles,junio,2024,11056.4
2017-03-13,20,jueves,junio,2024,11160.5
2017-03-14,21,viernes,junio,2024,11032.3
2017-03-15,24,lunes,junio,2024,11172.1
2017-03-16,25,martes,junio,2024,11118.9
2017-03-17,26,miércoles,junio,2024,11030.5
2017-03-18,27,jueves,junio,2024,10951.5
2017-03-19,28,viernes,junio,2024,10943.7
2017-03-20,1,lunes,julio,2024,11057.0
2017-03-21,2,martes,julio,2024,10912.8
2017-03-22,3,miércoles,julio,2024,11056.8
2017-03-23,4,jueves,julio,2024,11066.3
2017-03-24,5,viernes,julio,2024,11023.5
2017-03-25,8,lunes,julio,2024,11022.1
2017-03-26,9,martes,julio,2024,10898.8
2017-03-27,10,miércoles,julio,2024,11071.6
2017-03-28,11,jueves,julio,2024,11170.0
2017-03-29,12,viernes,julio,2024,11250.6
2017-03-30,15,lunes,julio,2024,11143.0
2017-03-31,16,martes,julio,2024,11090.5
2017-04-01,17,miércoles,julio,2024,11105.2
2017-04-02,18,jueves,julio,2024,11147.5
2017-04-03,19,viernes,julio,2024,11087.5
2017-04-04,22,lunes,julio,2024,11143.8
2017-04-05,23,martes,julio,2024,11212.7
2017-04-06,24,miércoles,julio,2024,11210.1
2017-04-07,25,jueves,julio,2024,11145.6
2017-04-08,26,viernes,julio,2024,11165.9
2017-04-09,29,lunes,julio,2024,11117.8
2017-04-10,30,martes,julio,2024,11202.6
2017-04-11,31,miércoles,julio,2024,11065.0
2017-04-12,1,jueves,agosto,2024,10854.3
2017-04-13,2,viernes,agosto,2024,10672.9
2017-04-14,5,lunes,agosto,2024,10423.4
2017-04-15,6,martes,agosto,2024,10390.5
2017-04-16,7,miércoles,agosto,2024,10599.0
2017-04-17,8,jueves,agosto,2024,10558.0
2017-04-18,9,viernes,agosto,2024,10638.5
2017-04-19,12,lunes,agosto,2024,10646.2
2017-04-20,13,martes,agosto,2024,10723.8
2017-04-21,14,miércoles,agosto,2024,10753.0
2017-04-22,15,jueves,agosto,2024,10885.6
2017-04-23,16,viernes,agosto,2024,10949.7
2017-04-24,19,lunes,agosto,2024,11102.5
2017-04-25,20,martes,agosto,2024,11087.8
2017-04-26,21,miércoles,agosto,2024,11114.9
2017-04-27,22,jueves,agosto,2024,11156.3
2017-04-28,23,viernes,agosto,2024,11278.1
2017-04-29,26,lunes,agosto,2024,11265.5
2017-04-30,27,martes,agosto,2024,11326.9
2017-05-01,28,miércoles,agosto,2024,11332.0
2017-05-02,29,jueves,agosto,2024,11358.6
2017-05-03,30,viernes,agosto,2024,11401.9
2017-05-04,2,lunes,septiembre,2024,11395.3
2017-05-05,3,martes,septiembre,2024,11279.2
2017-05-06,4,miércoles,septiembre,2024,11213.9
2017-05-07,5,jueves,septiembre,2024,11273.5
2017-05-08,6,viernes,septiembre,2024,11173.0
2017-05-09,9,lunes,septiembre,2024,11272.8
2017-05-10,10,martes,septiembre,2024,11203.5
2017-05-11,11,miércoles,septiembre,2024,11278.9
2017-05-12,12,jueves,septiembre,2024,11400.2
2017-05-13,13,viernes,septiembre,2024,11540.2
2017-05-14,16,lunes,septiembre,2024,11581.0
2017-05-15,17,martes,septiembre,2024,11703.4
2017-05-16,18,miércoles,septiembre,2024,11684.7
2017-05-17,19,jueves,septiembre,2024,11778.1
2017-05-18,20,viernes,septiembre,2024,11753.3
2017-05-19,23,lunes,septiembre,2024,11797.9
2017-05-20,24,martes,septiembre,2024,11837.0
2017-05-21,25,miércoles,septiembre,2024,11792.6
2017-05-22,26,jueves,septiembre,2024,11953.2
2017-05-23,27,viernes,septiembre,2024,11967.9
2017-05-24,30,lunes,septiembre,2024,11877.3
2017-05-25,1,martes,octubre,2024,11673.5
2017-05-26,2,miércoles,octubre,2024,11609.8
2017-05-27,3,jueves,octubre,2024,11618.0
2017-05-28,4,viernes,octubre,2024,11659.2
2017-05-29,7,lunes,octubre,2024,11717.5
2017-05-30,8,martes,octubre,2024,11734.7
2017-05-31,9,miércoles,octubre,2024,11741.5
2017-06-01,10,jueves,octubre,2024,11656.7
2017-06-02,11,viernes,octubre,2024,11720.0
2017-06-03,14,lunes,octubre,2024,11850.9
2017-06-04,15,martes,octubre,2024,11930.2
2017-06-05,16,miércoles,octubre,2024,11996.7
2017-06-06,17,jueves,octubre,2024,11904.5
2017-06-07,18,viernes,octubre,2024,11925.2
2017-06-08,21,lunes,octubre,2024,11841.1
2017-06-09,22,martes,octubre,2024,11832.7
2017-06-10,23,miércoles,octubre,2024,11865.2
2017-06-11,24,jueves,octubre,2024,11839.8
2017-06-12,25,viernes,octubre,2024,11812.5
2017-06-13,28,lunes,octubre,2024,11904.0
2017-06-14,29,martes,octubre,2024,11795.3
2017-06-15,30,miércoles,octubre,2024,11715.0
2017-06-16,31,jueves,octubre,2024,11672.6
2017-06-17,1,viernes,noviembre,2024,11843.0
2017-06-18,4,lunes,noviembre,2024,11805.1
2017-06-19,5,martes,noviembre,2024,11839.2
2017-06-20,6,miércoles,noviembre,2024,11495.3
2017-06-21,7,jueves,noviembre,2024,11570.1
2017-06-22,8,viernes,noviembre,2024,11551.6
2017-06-23,11,lunes,noviembre,2024,11597.3
2017-06-24,12,martes,noviembre,2024,11382.6
2017-06-25,13,miércoles,noviembre,2024,11377.1
2017-06-26,14,jueves,noviembre,2024,11524.3
2017-06-27,15,viernes,noviembre,2024,11635.9
2017-06-28,18,lunes,noviembre,2024,11674.8
2017-06-29,19,martes,noviembre,2024,11588.4
2017-06-30,20,miércoles,noviembre,2024,11589.5
2017-07-01,21,jueves,noviembre,2024,11611.7
2017-07-02,22,viernes,noviembre,2024,11656.6
2017-07-03,25,lunes,noviembre,2024,11711.8
2017-07-04,26,martes,noviembre,2024,11617.9
2017-07-05,27,miércoles,noviembre,2024,11579.5
2017-07-06,28,jueves,noviembre,2024,11610.8
2017-07-07,29,viernes,noviembre,2024,11641.3
2017-07-08,2,lunes,diciembre,2024,11735.3
2017-07-09,3,martes,diciembre,2024,11873.6
2017-07-10,4,miércoles,diciembre,2024,11931.6
2017-07-11,5,jueves,diciembre,2024,12118.7
2017-07-12,6,viernes,diciembre,2024,12072.0
2017-07-13,9,lunes,diciembre,2024,12011.5
2017-07-14,10,martes,diciembre,2024,11965.5
2017-07-15,11,miércoles,diciembre,2024,11789.3
2017-07-16,12,jueves,diciembre,2024,11764.8
2017-07-17,13,viernes,diciembre,2024,11752.1
2017-07-18,16,lunes,diciembre,2024,11778.6
2017-07-19,17,martes,diciembre,2024,11588.1
2017-07-20,18,miércoles,diciembre,2024,11617.9
2017-07-21,19,jueves,diciembre,2024,11439.9
2017-07-22,20,viernes,diciembre,2024,11467.3
2017-07-23,23,lunes,diciembre,2024,11435.7
2017-07-24,24,martes,diciembre,2024,11473.9
2017-07-27,27,viernes,diciembre,2024,11531.6
2017-07-28,30,lunes,diciembre,2024,11536.8
2017-07-29,31,martes,diciembre,2024,11595.0
2017-07-31,2,jueves,enero,2025,11676.9
2017-08-01,3,viernes,enero,2025,11651.6
2017-08-02,6,lunes,enero,2025,11808.2
2017-08-03,7,martes,enero,2025,11811.9
2017-08-04,8,miércoles,enero,2025,11798.1
2017-08-05,9,jueves,enero,2025,11899.3
2017-08-06,10,viernes,enero,2025,11720.9
2017-08-07,13,lunes,enero,2025,11688.2
2017-08-08,14,martes,enero,2025,11752.1
2017-08-09,15,miércoles,enero,2025,11898.5
2017-08-10,16,jueves,enero,2025,11840.6
2017-08-11,17,viernes,enero,2025,11916.3
2017-08-12,20,lunes,enero,2025,11943.6
2017-08-13,21,martes,enero,2025,11927.4
2017-08-14,22,miércoles,enero,2025,11882.7
2017-08-15,23,jueves,enero,2025,11991.5
2017-08-16,24,viernes,enero,2025,11982.6
2017-08-17,27,lunes,enero,2025,11997.1
2017-08-18,28,martes,enero,2025,12154.2
2017-08-19,29,miércoles,enero,2025,12286.5
2017-08-20,30,jueves,enero,2025,12419.6
2017-08-21,31,viernes,enero,2025,12368.9
2017-08-22,3,lunes,febrero,2025,12205.8
2017-08-23,4,martes,febrero,2025,12372.8
2017-08-24,5,miércoles,febrero,2025,12536.7
2017-08-25,6,jueves,febrero,2025,12731.0
2017-08-26,7,viernes,febrero,2025,12688.9
2017-08-27,10,lunes,febrero,2025,12708.8
2017-08-28,11,martes,febrero,2025,12774.8
2017-08-29,12,miércoles,febrero,2025,12911.5
2017-08-30,13,jueves,febrero,2025,12936.3
2017-08-31,14,viernes,febrero,2025,12956.0
2017-09-01,17,lunes,febrero,2025,13016.9
2017-09-02,18,martes,febrero,2025,13143.9
2017-09-03,19,miércoles,febrero,2025,12929.4
2017-09-04,20,jueves,febrero,2025,12967.1
2017-09-05,21,viernes,febrero,2025,12952.0
2017-09-06,24,lunes,febrero,2025,13012.9
2017-09-07,25,martes,febrero,2025,13116.8
2017-09-08,26,miércoles,febrero,2025,13332.0
2017-09-09,27,jueves,febrero,2025,13270.6
2017-09-10,28,viernes,febrero,2025,13347.3
2017-09-11,3,lunes,marzo,2025,13373.1
2017-09-12,4,martes,marzo,2025,13031.7
2017-09-13,5,miércoles,marzo,2025,13214.0
2017-09-14,6,jueves,marzo,2025,13234.2
2017-09-15,7,viernes,marzo,2025,13257.1
2017-09-16,10,lunes,marzo,2025,13082.7
2017-09-17,11,martes,marzo,2025,12877.3
2017-09-18,12,miércoles,marzo,2025,12804.0
2017-09-19,13,jueves,marzo,2025,12821.3
2017-09-20,14,viernes,marzo,2025,13005.2
2017-09-21,17,lunes,marzo,2025,13147.2
2017-09-22,18,martes,marzo,2025,13354.7
2017-09-23,19,miércoles,marzo,2025,13408.1
2017-09-24,20,jueves,marzo,2025,13306.3
2017-09-25,21,viernes,marzo,2025,13350.2
2017-09-26,24,lunes,marzo,2025,13323.3
2017-09-27,25,martes,marzo,2025,13484.3
2017-09-28,26,miércoles,marzo,2025,13432.2
2017-09-29,27,jueves,marzo,2025,13422.6
2017-09-30,28,viernes,marzo,2025,13309.3
2017-10-01,31,lunes,marzo,2025,13135.4
2017-10-02,1,martes,abril,2025,13297.0
2017-10-03,2,miércoles,abril,2025,13350.2
2017-10-04,3,jueves,abril,2025,13191.2
2017-10-05,4,viernes,abril,2025,12422.0
2017-10-06,7,lunes,abril,2025,11785.8
2017-10-07,8,martes,abril,2025,12065.6
2017-10-08,9,miércoles,abril,2025,11797.6
2017-10-09,10,jueves,abril,2025,12307.6
2017-10-10,11,viernes,abril,2025,12286.0
2017-10-11,14,lunes,abril,2025,12609.8
2017-10-12,15,martes,abril,2025,12879.3
2017-10-13,16,miércoles,abril,2025,12942.1
2017-10-14,17,jueves,abril,2025,12918.0
2017-10-17,22,martes,abril,2025,13010.6
2017-10-18,23,miércoles,abril,2025,13208.3
2017-10-19,24,jueves,abril,2025,13179.7
2017-10-20,25,viernes,abril,2025,13355.3
2017-10-21,28,lunes,abril,2025,13456.1
2017-10-22,29,martes,abril,2025,13366.9
2017-10-23,30,miércoles,abril,2025,13287.8
2017-10-25,2,viernes,mayo,2025,13446.7
2017-10-26,5,lunes,mayo,2025,13518.0
2017-10-27,6,martes,mayo,2025,13530.2
2017-10-28,7,miércoles,mayo,2025,13480.4
2017-10-29,8,jueves,mayo,2025,13488.9
2017-10-30,9,viernes,mayo,2025,13554.1
2017-10-31,12,lunes,mayo,2025,13655.3
2017-11-01,13,martes,mayo,2025,13769.1
2017-11-02,14,miércoles,mayo,2025,13840.2
2017-11-03,15,jueves,mayo,2025,13930.2
2017-11-04,16,viernes,mayo,2025,14064.5
2017-11-05,19,lunes,mayo,2025,14099.0
2017-11-06,20,martes,mayo,2025,14323.4
2017-11-07,21,miércoles,mayo,2025,14307.6
2017-11-08,22,jueves,mayo,2025,14272.5
2017-11-09,23,viernes,mayo,2025,14104.1
2017-11-10,26,lunes,mayo,2025,14221.6
2017-11-11,27,martes,mayo,2025,14239.9
2017-11-12,28,miércoles,mayo,2025,14100.6
2017-11-13,29,jueves,mayo,2025,14116.6
2017-11-14,30,viernes,mayo,2025,14152.2
2017-11-15,2,lunes,junio,2025,14202.8
2017-11-16,3,martes,junio,2025,14128.4
2017-11-17,4,miércoles,junio,2025,14101.3
2017-11-18,5,jueves,junio,2025,14203.7
2017-11-19,6,viernes,junio,2025,14247.6
2017-11-20,9,lunes,junio,2025,14251.3
2017-11-21,10,martes,junio,2025,14221.1
2017-11-22,11,miércoles,junio,2025,14134.1
2017-11-23,12,jueves,junio,2025,14088.9
2017-11-24,13,viernes,junio,2025,13910.6
2017-11-25,16,lunes,junio,2025,14110.8
2017-11-26,17,martes,junio,2025,13911.7
2017-11-27,18,miércoles,junio,2025,13923.2
2017-11-28,19,jueves,junio,2025,13744.9
2017-11-29,20,viernes,junio,2025,13850.3
2017-11-30,23,lunes,junio,2025,13839.4
2017-12-01,24,martes,junio,2025,14035.1
2017-12-02,25,miércoles,junio,2025,13811.8
2017-12-03,26,jueves,junio,2025,13815.5
2017-12-04,27,viernes,junio,2025,13969.0
2017-12-05,30,lunes,junio,2025,13991.9
2017-12-06,1,martes,julio,2025,13987.4
2017-12-07,2,miércoles,julio,2025,14044.6
2017-12-08,3,jueves,julio,2025,14182.9
2017-12-09,4,viernes,julio,2025,13973.0
2017-12-10,7,lunes,julio,2025,14074.8
2017-12-11,8,martes,julio,2025,14079.5
2017-12-12,9,miércoles,julio,2025,14254.4
2017-12-13,10,jueves,julio,2025,14141.6
2017-12-14,11,viernes,julio,2025,14009.2
2017-12-15,14,lunes,julio,2025,14036.0
2017-12-16,15,martes,julio,2025,13874.7
2017-12-17,16,miércoles,julio,2025,13885.7
2017-12-18,17,jueves,julio,2025,13994.5
2017-12-19,18,viernes,julio,2025,13989.0
2017-12-20,21,lunes,julio,2025,14031.5
2017-12-21,22,martes,julio,2025,14041.5
2017-12-22,23,miércoles,julio,2025,14067.9
2017-12-23,24,jueves,julio,2025,14256.5
2017-12-24,25,viernes,julio,2025,14237.3
2017-12-25,28,lunes,julio,2025,14220.2
2017-12-26,29,martes,julio,2025,14347.7
2017-12-27,30,miércoles,julio,2025,14380.6
2017-12-28,31,jueves,julio,2025,14397.0
2017-12-29,1,viernes,agosto,2025,14126.7
